customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,total_value,customer_tenure_days
c2871,female,teenager,multan,2023-08-28,o6871,2025-01-04,subway,fries,chinese,3,1015.79,wallet,10,2024-10-22,115,inactive,1,2025-01-11,delivered,3047.37,421
c2516,other,adult,peshawar,2024-10-21,o6516,2025-01-04,mcdonald's,sandwich,fast food,1,167.31,cash,19,2025-04-10,388,active,2,2025-02-23,cancelled,167.31,171
c5329,female,senior,peshawar,2024-04-25,o9329,2025-01-04,mcdonald's,burger,chinese,4,1402.81,cash,3,2024-09-11,28,inactive,3,2025-01-25,cancelled,5611.24,139
c6649,other,senior,karachi,2023-12-22,o10649,2025-01-04,mcdonald's,sandwich,dessert,4,926.25,cash,25,2025-01-28,168,inactive,3,2024-12-21,cancelled,3705.0,403
c4688,male,teenager,islamabad,2024-11-02,o8688,2025-01-04,kfc,sandwich,dessert,3,475.74,cash,47,2024-12-02,474,active,5,2025-04-25,cancelled,1427.22,30
c1426,male,senior,lahore,2025-02-16,o5426,2025-01-05,kfc,sandwich,chinese,3,1153.57,card,29,2025-02-20,212,active,5,2025-02-25,delivered,3460.71,4
c3887,other,senior,peshawar,2024-10-29,o7887,2025-01-05,pizza hut,burger,continental,3,729.33,wallet,38,2025-01-20,46,active,3,2025-04-26,delayed,2187.9900000000002,83
c1531,male,adult,lahore,2025-05-13,o5531,2025-01-05,kfc,pizza,fast food,5,1372.79,card,13,2025-05-13,88,inactive,2,2025-01-23,delivered,6863.95,0
c3974,male,teenager,multan,2024-02-20,o7974,2025-01-05,pizza hut,pizza,dessert,5,1125.62,wallet,49,2025-07-12,42,active,3,2025-03-14,delivered,5628.099999999999,508
c1942,other,teenager,peshawar,2024-03-04,o5942,2025-01-05,pizza hut,sandwich,fast food,3,1257.79,card,21,2025-05-09,140,active,2,2024-11-19,delivered,3773.37,431
c5589,female,senior,peshawar,2024-10-23,o9589,2025-01-05,kfc,burger,fast food,1,505.4,card,40,2025-01-21,40,active,2,2024-12-09,delivered,505.4,90
c5449,female,adult,lahore,2023-11-04,o9449,2025-01-06,subway,fries,fast food,3,120.77,wallet,41,2025-06-12,330,inactive,3,2024-08-21,cancelled,362.31,586
c1716,other,teenager,islamabad,2023-09-26,o5716,2025-01-06,mcdonald's,sandwich,italian,1,235.98,cash,29,2025-03-04,339,active,2,2024-12-29,delivered,235.98,525
c2158,female,adult,karachi,2024-09-07,o6158,2025-01-06,kfc,pasta,continental,4,534.9,card,28,2025-02-10,175,active,3,2024-11-18,delivered,2139.6,156
c6814,male,senior,islamabad,2024-02-17,o10814,2025-01-06,pizza hut,pizza,continental,5,976.69,card,18,2024-11-29,200,inactive,1,2025-03-26,delayed,4883.450000000001,286
c1495,male,teenager,multan,2025-01-16,o5495,2025-01-07,subway,fries,dessert,5,1147.53,cash,17,2025-04-27,256,inactive,4,2025-01-16,delivered,5737.65,101
c6525,male,senior,karachi,2025-05-04,o10525,2025-01-07,subway,burger,continental,1,1241.65,card,37,2025-06-25,147,inactive,3,2025-02-28,delayed,1241.65,52
c4194,other,teenager,lahore,2024-02-15,o8194,2025-01-07,kfc,sandwich,dessert,1,1268.36,card,8,2024-09-13,316,inactive,5,2025-08-07,delayed,1268.36,211
c6398,other,senior,lahore,2024-10-08,o10398,2025-01-08,mcdonald's,fries,continental,3,1291.92,cash,1,2025-06-18,497,inactive,4,2025-05-29,cancelled,3875.76,253
c2759,other,teenager,lahore,2024-03-02,o6759,2025-01-08,subway,pasta,dessert,2,1051.77,cash,45,2024-08-27,26,active,1,2024-09-01,cancelled,2103.54,178
c1047,female,teenager,lahore,2024-10-19,o5047,2025-01-08,burger king,pasta,chinese,2,1376.6,card,11,2025-02-14,32,active,1,2024-09-11,delayed,2753.2,118
c5990,female,senior,multan,2024-06-12,o9990,2025-01-08,subway,pizza,chinese,3,150.84,cash,49,2025-08-21,191,active,2,2025-03-14,cancelled,452.52,435
c5110,other,adult,lahore,2024-02-27,o9110,2025-01-08,pizza hut,fries,dessert,4,1016.92,cash,10,2025-03-06,344,inactive,3,2025-05-18,delivered,4067.68,373
c4107,male,senior,islamabad,2024-05-13,o8107,2025-01-09,burger king,fries,continental,1,275.07,wallet,26,2025-06-20,220,active,4,2024-09-05,delivered,275.07,403
c1742,male,senior,peshawar,2024-05-02,o5742,2025-01-09,subway,pizza,continental,4,1092.61,cash,12,2025-02-22,367,active,1,2024-11-12,cancelled,4370.44,296
c4461,other,adult,multan,2024-07-09,o8461,2025-01-09,subway,fries,chinese,4,810.23,wallet,40,2025-08-01,242,inactive,1,2025-06-12,cancelled,3240.92,388
c4008,other,senior,peshawar,2024-02-08,o8008,2025-01-09,burger king,pasta,continental,4,315.35,cash,49,2025-01-18,323,active,4,2025-04-06,cancelled,1261.4,345
c3899,female,teenager,peshawar,2024-06-08,o7899,2025-01-09,pizza hut,pizza,chinese,4,1469.39,card,39,2024-12-01,297,active,5,2024-11-16,delayed,5877.56,176
c2578,other,adult,islamabad,2024-12-26,o6578,2025-01-09,mcdonald's,burger,dessert,2,1187.25,cash,3,2025-03-10,299,active,4,2024-12-09,delayed,2374.5,74
c5287,other,senior,peshawar,2024-03-02,o9287,2025-01-10,mcdonald's,pizza,chinese,3,1104.73,cash,43,2024-09-20,337,inactive,1,2025-02-09,delayed,3314.19,202
c1190,other,adult,multan,2025-04-08,o5190,2025-01-10,kfc,pasta,italian,1,466.78,card,30,2025-06-25,155,inactive,2,2024-08-28,delivered,466.78,78
c3364,female,adult,lahore,2023-11-18,o7364,2025-01-10,kfc,sandwich,italian,3,708.98,cash,13,2025-01-11,435,inactive,4,2024-11-08,delivered,2126.94,420
c2420,male,teenager,karachi,2024-10-23,o6420,2025-01-10,kfc,fries,chinese,3,1000.96,wallet,27,2025-04-10,308,inactive,4,2024-10-29,delivered,3002.88,169
c6148,other,teenager,islamabad,2024-06-12,o10148,2025-01-10,burger king,pizza,continental,3,716.12,cash,16,2024-09-27,433,inactive,2,2025-01-12,cancelled,2148.36,107
c2207,female,adult,multan,2023-11-13,o6207,2025-01-10,kfc,pasta,continental,5,220.16,wallet,24,2025-05-19,242,inactive,1,2025-01-01,delayed,1100.8,553
c6193,other,senior,multan,2023-10-02,o10193,2025-01-10,burger king,burger,dessert,1,904.13,card,18,2024-12-09,241,active,4,2024-09-11,delivered,904.13,434
c1603,female,senior,multan,2024-04-15,o5603,2025-01-11,pizza hut,sandwich,continental,5,1291.12,cash,23,2024-10-17,427,inactive,2,2024-09-01,delivered,6455.599999999999,185
c2360,female,adult,islamabad,2023-10-30,o6360,2025-01-11,burger king,fries,chinese,5,1453.59,cash,45,2025-01-28,42,inactive,2,2024-12-20,delayed,7267.95,456
c1415,male,senior,peshawar,2024-12-19,o5415,2025-01-11,kfc,burger,italian,4,683.08,cash,30,2025-04-06,371,inactive,5,2024-09-04,cancelled,2732.32,108
c2055,female,senior,islamabad,2025-01-24,o6055,2025-01-11,pizza hut,burger,italian,2,569.77,wallet,15,2025-07-23,24,inactive,3,2024-11-02,cancelled,1139.54,180
c4039,other,teenager,islamabad,2024-11-02,o8039,2025-01-12,kfc,fries,chinese,5,1370.13,card,50,2025-01-31,380,active,1,2025-05-10,delayed,6850.650000000001,90
c4086,female,senior,lahore,2024-05-04,o8086,2025-01-12,kfc,sandwich,fast food,5,1123.4,wallet,41,2025-04-27,217,inactive,5,2025-01-17,delivered,5617.0,358
c5692,female,senior,multan,2024-05-13,o9692,2025-01-12,pizza hut,fries,dessert,4,221.47,wallet,45,2025-02-25,241,active,1,2024-11-18,delayed,885.88,288
c3470,female,senior,multan,2023-11-30,o7470,2025-01-12,mcdonald's,fries,chinese,2,1467.5,cash,48,2024-10-16,122,active,1,2025-07-18,delivered,2935.0,321
c5508,other,teenager,karachi,2024-12-26,o9508,2025-01-12,mcdonald's,fries,chinese,3,428.37,cash,3,2025-07-18,169,inactive,4,2024-12-06,delayed,1285.1100000000001,204
c3981,male,adult,karachi,2023-09-18,o7981,2025-01-12,pizza hut,burger,fast food,3,1060.86,cash,11,2025-04-29,498,active,3,2024-12-18,cancelled,3182.58,589
c4425,other,senior,islamabad,2025-01-08,o8425,2025-01-12,kfc,pizza,continental,4,1241.18,card,30,2025-02-22,387,inactive,2,2024-09-06,delayed,4964.72,45
c1194,other,adult,islamabad,2023-11-24,o5194,2025-01-12,burger king,sandwich,italian,2,630.74,wallet,8,2025-03-02,473,active,4,2025-06-26,delivered,1261.48,464
c4970,other,senior,karachi,2024-03-30,o8970,2025-01-12,subway,pasta,dessert,4,892.46,card,41,2025-03-20,453,active,5,2025-06-30,cancelled,3569.84,355
c4237,male,adult,peshawar,2024-02-19,o8237,2025-01-12,mcdonald's,fries,fast food,4,465.91,wallet,23,2025-01-16,355,inactive,5,2024-08-29,delayed,1863.64,332
c4878,male,teenager,lahore,2024-09-14,o8878,2025-01-13,pizza hut,sandwich,chinese,5,671.42,card,50,2025-03-19,471,active,3,2025-07-28,delayed,3357.1,186
c3650,other,senior,multan,2023-09-30,o7650,2025-01-13,kfc,fries,fast food,3,458.02,card,5,2025-03-04,328,active,5,2025-02-27,delivered,1374.06,521
c6831,female,senior,peshawar,2024-04-03,o10831,2025-01-13,pizza hut,burger,italian,2,378.77,cash,45,2025-06-02,239,active,2,2025-04-02,delivered,757.54,425
c5956,female,adult,multan,2024-05-14,o9956,2025-01-13,burger king,pasta,dessert,5,568.56,wallet,8,2025-06-05,446,inactive,5,2025-01-24,cancelled,2842.7999999999997,387
c2109,female,adult,karachi,2024-04-18,o6109,2025-01-13,subway,pasta,chinese,4,687.16,wallet,13,2024-10-26,61,active,5,2025-04-04,delayed,2748.64,191
c5056,other,senior,islamabad,2024-07-21,o9056,2025-01-13,subway,pizza,chinese,5,166.28,card,7,2025-02-24,142,active,5,2024-12-25,delayed,831.4,218
c4977,female,senior,lahore,2024-12-25,o8977,2025-01-13,kfc,pizza,chinese,2,457.43,cash,28,2025-07-27,136,active,3,2025-08-13,delayed,914.86,214
c4313,male,senior,lahore,2024-04-26,o8313,2025-01-14,pizza hut,pizza,chinese,5,1182.47,wallet,31,2024-12-15,100,inactive,2,2025-06-30,delivered,5912.35,233
c1067,female,adult,islamabad,2023-09-11,o5067,2025-01-14,kfc,pasta,fast food,3,135.52,cash,12,2024-11-28,115,inactive,3,2024-09-12,delivered,406.56000000000006,444
c5810,other,adult,peshawar,2024-11-23,o9810,2025-01-14,kfc,sandwich,italian,2,630.8,wallet,19,2025-01-30,464,inactive,3,2025-05-04,delayed,1261.6,68
c1464,other,teenager,islamabad,2024-11-29,o5464,2025-01-14,kfc,pasta,fast food,2,1040.25,wallet,28,2025-05-16,410,active,2,2025-04-11,cancelled,2080.5,168
c4183,other,senior,peshawar,2024-08-15,o8183,2025-01-14,burger king,sandwich,dessert,3,314.0,cash,24,2025-06-23,224,inactive,3,2024-08-29,cancelled,942.0,312
c2776,other,senior,multan,2023-11-14,o6776,2025-01-14,subway,burger,chinese,4,1162.36,wallet,32,2025-01-04,77,inactive,2,2024-09-13,cancelled,4649.44,417
c1920,other,adult,lahore,2023-10-23,o5920,2025-01-14,burger king,pasta,italian,2,841.58,card,37,2025-08-18,385,active,4,2025-06-19,cancelled,1683.16,665
c5459,female,adult,islamabad,2024-09-08,o9459,2025-01-15,subway,burger,chinese,4,1225.25,wallet,35,2025-03-13,361,inactive,2,2025-05-08,delayed,4901.0,186
c5575,female,senior,multan,2024-08-12,o9575,2025-01-15,subway,sandwich,fast food,4,423.31,card,28,2025-05-15,103,inactive,1,2025-03-26,cancelled,1693.24,276
c2538,female,teenager,islamabad,2024-02-01,o6538,2025-01-15,subway,sandwich,italian,3,975.93,wallet,28,2025-04-18,341,inactive,1,2025-03-04,cancelled,2927.79,442
c1375,other,senior,multan,2024-07-25,o5375,2025-01-15,kfc,pasta,chinese,1,1296.11,wallet,4,2024-10-25,326,active,2,2024-09-03,delivered,1296.11,92
c6086,male,senior,lahore,2023-10-11,o10086,2025-01-15,burger king,sandwich,fast food,1,637.18,cash,36,2025-08-18,278,active,4,2024-11-11,delayed,637.18,677
c5850,other,teenager,multan,2025-04-07,o9850,2025-01-15,pizza hut,pasta,fast food,4,725.56,wallet,25,2025-05-20,24,active,3,2025-04-15,cancelled,2902.24,43
c3473,female,teenager,peshawar,2024-03-03,o7473,2025-01-15,mcdonald's,burger,fast food,1,884.15,card,24,2025-04-04,219,inactive,1,2024-09-20,delivered,884.15,397
c1451,other,senior,islamabad,2024-09-09,o5451,2025-01-15,kfc,pizza,chinese,3,439.69,cash,6,2024-10-25,82,inactive,4,2024-09-17,delivered,1319.07,46
c3150,other,adult,islamabad,2024-08-27,o7150,2025-01-15,subway,sandwich,continental,3,732.13,card,33,2025-02-28,16,inactive,5,2025-08-15,cancelled,2196.39,185
c6460,other,adult,islamabad,2025-06-16,o10460,2025-01-16,burger king,sandwich,italian,5,157.03,card,37,2025-08-18,1,inactive,2,2025-07-02,cancelled,785.15,63
c3514,female,teenager,peshawar,2024-08-09,o7514,2025-01-16,subway,pasta,fast food,1,904.01,wallet,8,2024-08-31,144,inactive,5,2024-12-13,delayed,904.01,22
c2793,female,teenager,multan,2024-12-30,o6793,2025-01-16,mcdonald's,pasta,dessert,4,1466.56,card,25,2025-06-04,36,inactive,3,2025-06-19,delayed,5866.24,156
c3371,female,teenager,peshawar,2023-10-20,o7371,2025-01-16,subway,pizza,fast food,5,1234.0,cash,50,2025-08-13,192,inactive,1,2025-06-19,delayed,6170.0,663
c2467,other,senior,multan,2023-10-02,o6467,2025-01-16,mcdonald's,sandwich,italian,1,540.77,wallet,10,2025-06-13,166,active,5,2024-10-25,cancelled,540.77,620
c4888,female,senior,multan,2023-10-29,o8888,2025-01-16,kfc,pizza,fast food,1,1223.13,card,35,2025-08-17,358,inactive,2,2025-07-16,cancelled,1223.13,658
c4961,other,senior,lahore,2023-09-29,o8961,2025-01-16,kfc,burger,italian,3,1461.03,cash,24,2025-04-01,41,active,4,2025-02-22,cancelled,4383.09,550
c4200,male,teenager,lahore,2024-01-08,o8200,2025-01-16,pizza hut,pasta,fast food,2,293.77,wallet,50,2025-05-13,240,inactive,4,2025-01-19,cancelled,587.54,491
c2948,male,adult,karachi,2024-07-03,o6948,2025-01-17,pizza hut,pizza,continental,1,488.52,card,18,2025-05-21,61,inactive,2,2025-07-28,delivered,488.52,322
c3189,other,senior,peshawar,2025-02-19,o7189,2025-01-17,pizza hut,pasta,italian,4,420.5,wallet,30,2025-07-10,435,inactive,5,2024-12-10,delivered,1682.0,141
c3742,other,adult,islamabad,2024-08-29,o7742,2025-01-17,subway,sandwich,italian,2,261.05,wallet,4,2025-06-30,435,inactive,2,2025-01-31,cancelled,522.1,305
c6781,other,teenager,islamabad,2023-09-23,o10781,2025-01-17,mcdonald's,burger,fast food,4,852.64,card,9,2025-01-07,7,inactive,4,2025-06-21,cancelled,3410.56,472
c4383,female,teenager,lahore,2024-04-16,o8383,2025-01-18,mcdonald's,pizza,italian,1,402.95,wallet,37,2025-04-25,158,inactive,2,2025-02-19,delivered,402.95,374
c5406,female,teenager,peshawar,2024-12-15,o9406,2025-01-18,subway,pasta,continental,5,579.56,wallet,17,2025-05-14,63,active,4,2024-10-16,delayed,2897.7999999999997,150
c3693,female,adult,karachi,2023-09-09,o7693,2025-01-18,subway,pizza,italian,5,110.81,wallet,15,2025-06-02,101,inactive,1,2024-11-13,delayed,554.05,632
c2990,female,teenager,karachi,2024-04-13,o6990,2025-01-18,subway,fries,chinese,4,491.18,wallet,2,2025-05-22,115,inactive,3,2025-04-03,delivered,1964.72,404
c5509,female,teenager,karachi,2024-07-11,o9509,2025-01-18,kfc,sandwich,continental,1,969.93,wallet,47,2025-07-09,218,inactive,3,2025-05-28,cancelled,969.93,363
c1996,male,adult,peshawar,2024-07-30,o5996,2025-01-19,subway,burger,continental,4,216.81,card,8,2025-07-07,390,inactive,4,2024-12-28,cancelled,867.24,342
c2362,other,adult,lahore,2024-01-02,o6362,2025-01-19,pizza hut,burger,chinese,1,1494.59,card,47,2025-05-20,108,inactive,5,2024-12-20,cancelled,1494.59,504
c4677,female,teenager,peshawar,2024-05-22,o8677,2025-01-19,subway,fries,fast food,3,727.21,cash,33,2025-05-02,28,active,1,2025-02-27,delayed,2181.63,345
c2998,male,senior,peshawar,2024-02-21,o6998,2025-01-19,subway,pasta,italian,3,489.55,wallet,38,2025-08-06,389,active,3,2024-10-28,cancelled,1468.65,532
c5582,female,teenager,islamabad,2023-10-17,o9582,2025-01-20,burger king,pasta,italian,4,1190.93,card,19,2024-12-09,59,active,2,2024-12-12,delivered,4763.72,419
c2958,male,teenager,lahore,2025-02-10,o6958,2025-01-20,mcdonald's,sandwich,fast food,1,1232.17,card,37,2025-08-21,434,inactive,1,2025-06-14,cancelled,1232.17,192
c4872,female,teenager,islamabad,2023-10-16,o8872,2025-01-20,mcdonald's,fries,fast food,3,1388.63,wallet,16,2025-01-27,10,inactive,4,2025-07-09,delivered,4165.89,469
c6976,male,teenager,islamabad,2024-05-24,o10976,2025-01-20,pizza hut,pizza,dessert,3,1229.21,wallet,16,2024-12-21,133,inactive,4,2024-10-04,delivered,3687.63,211
c6554,other,adult,karachi,2024-10-08,o10554,2025-01-21,kfc,fries,dessert,1,156.47,wallet,42,2025-05-01,18,active,1,2024-12-10,cancelled,156.47,205
c2947,male,adult,multan,2023-10-08,o6947,2025-01-21,mcdonald's,fries,dessert,1,303.25,card,38,2024-08-30,230,active,2,2025-06-30,delayed,303.25,327
c6634,other,teenager,lahore,2023-11-06,o10634,2025-01-21,kfc,pasta,italian,2,1154.77,cash,21,2025-04-23,440,inactive,5,2025-03-02,cancelled,2309.54,534
c3628,female,senior,lahore,2024-09-21,o7628,2025-01-21,burger king,burger,chinese,1,518.93,wallet,37,2024-12-14,175,active,3,2024-08-28,delayed,518.93,84
c2505,female,senior,islamabad,2023-11-13,o6505,2025-01-21,burger king,burger,continental,5,1067.4,card,5,2024-08-24,91,inactive,1,2025-04-06,delivered,5337.0,285
c3897,female,senior,karachi,2023-12-03,o7897,2025-01-21,subway,pizza,chinese,4,922.91,wallet,14,2025-04-27,496,inactive,3,2025-03-01,delayed,3691.64,511
c2594,male,adult,peshawar,2024-09-10,o6594,2025-01-22,burger king,pizza,continental,4,257.7,wallet,33,2024-12-17,11,active,2,2025-06-08,cancelled,1030.8,98
c4899,male,teenager,lahore,2025-04-22,o8899,2025-01-22,mcdonald's,pasta,continental,2,1378.74,cash,9,2025-07-05,500,inactive,4,2025-03-07,delivered,2757.48,74
c1747,other,senior,peshawar,2024-11-06,o5747,2025-01-22,subway,pasta,italian,1,1467.02,wallet,25,2024-12-22,234,active,1,2025-06-25,delivered,1467.02,46
c3296,female,senior,lahore,2024-07-13,o7296,2025-01-22,pizza hut,pizza,dessert,4,1060.19,wallet,22,2025-07-02,150,active,2,2025-03-21,delivered,4240.76,354
c1581,female,teenager,lahore,2025-01-22,o5581,2025-01-22,kfc,pasta,chinese,4,925.84,wallet,50,2025-04-14,477,active,1,2025-03-11,delivered,3703.36,82
c3059,male,teenager,peshawar,2023-09-19,o7059,2025-01-22,mcdonald's,pizza,fast food,4,685.88,cash,25,2025-01-13,275,active,1,2025-08-10,cancelled,2743.52,482
c3625,female,teenager,peshawar,2024-03-08,o7625,2025-01-22,burger king,pasta,dessert,2,374.1,wallet,41,2024-10-22,112,inactive,3,2025-03-30,delivered,748.2,228
c1724,other,senior,karachi,2023-10-08,o5724,2025-01-22,burger king,burger,continental,2,829.76,wallet,30,2024-11-11,26,active,1,2025-03-13,cancelled,1659.52,400
c6452,other,adult,lahore,2023-09-08,o10452,2025-01-23,burger king,fries,dessert,2,1038.9,wallet,34,2025-04-13,66,inactive,5,2024-10-11,delivered,2077.8,583
c1820,male,senior,lahore,2024-07-11,o5820,2025-01-23,subway,pasta,dessert,5,239.29,cash,8,2024-12-16,248,inactive,1,2024-08-30,delayed,1196.45,158
c4951,female,senior,peshawar,2024-12-10,o8951,2025-01-23,burger king,pasta,continental,3,600.06,wallet,25,2025-08-20,287,active,5,2025-07-23,delayed,1800.1799999999998,253
c1998,other,senior,karachi,2024-03-30,o5998,2025-01-23,mcdonald's,fries,dessert,5,331.84,card,43,2024-09-03,489,active,1,2024-12-18,delivered,1659.1999999999998,157
c4749,other,teenager,karachi,2024-03-28,o8749,2025-01-24,subway,burger,dessert,5,163.05,cash,32,2025-06-01,33,active,4,2024-10-05,delayed,815.25,430
c2223,other,teenager,lahore,2024-02-05,o6223,2025-01-24,burger king,sandwich,continental,3,1372.03,wallet,16,2025-07-17,390,active,4,2025-05-03,delivered,4116.09,528
c5801,female,adult,peshawar,2024-03-01,o9801,2025-01-24,kfc,burger,italian,2,923.16,cash,35,2025-05-03,337,inactive,2,2024-10-30,delayed,1846.32,428
c6112,male,teenager,lahore,2024-08-12,o10112,2025-01-24,subway,sandwich,dessert,5,645.79,wallet,4,2024-12-19,479,inactive,3,2025-06-03,delayed,3228.95,129
c4887,male,teenager,lahore,2024-06-24,o8887,2025-01-24,kfc,burger,dessert,3,949.16,card,10,2024-10-06,97,active,4,2024-09-19,cancelled,2847.48,104
c6449,male,teenager,multan,2024-06-14,o10449,2025-01-25,kfc,sandwich,chinese,3,1418.81,card,35,2025-01-11,275,inactive,5,2024-11-12,cancelled,4256.43,211
c5486,female,senior,peshawar,2023-12-04,o9486,2025-01-25,mcdonald's,sandwich,fast food,2,610.6,cash,31,2025-06-09,182,inactive,5,2025-02-06,delayed,1221.2,553
c5554,female,adult,islamabad,2023-10-09,o9554,2025-01-25,burger king,burger,chinese,3,722.07,card,30,2024-09-06,210,inactive,5,2025-03-18,delayed,2166.21,333
c5905,male,teenager,lahore,2023-10-05,o9905,2025-01-25,subway,pizza,chinese,4,165.66,wallet,19,2025-07-06,157,active,5,2025-07-03,cancelled,662.64,640
c4538,female,teenager,peshawar,2025-05-26,o8538,2025-01-25,mcdonald's,pasta,dessert,1,396.23,cash,4,2025-07-18,49,inactive,3,2025-06-27,cancelled,396.23,53
c3020,other,teenager,karachi,2025-02-16,o7020,2025-01-26,mcdonald's,pasta,dessert,2,438.63,card,48,2025-06-02,66,active,2,2024-11-29,delayed,877.26,106
c5403,female,senior,lahore,2025-03-28,o9403,2025-01-26,burger king,pasta,fast food,4,304.02,cash,31,2025-05-13,369,inactive,2,2024-09-05,cancelled,1216.08,46
c5999,female,adult,islamabad,2024-01-06,o9999,2025-01-26,burger king,sandwich,continental,4,969.0,cash,46,2025-04-20,147,inactive,4,2025-07-11,delivered,3876.0,470
c2673,male,adult,lahore,2024-05-23,o6673,2025-01-26,burger king,burger,chinese,1,1234.66,card,21,2024-10-21,173,inactive,2,2025-03-14,delivered,1234.66,151
c4611,other,teenager,karachi,2024-01-31,o8611,2025-01-26,kfc,pizza,continental,5,1386.97,cash,10,2025-05-13,214,active,5,2025-03-31,cancelled,6934.85,468
c5671,male,teenager,multan,2024-06-28,o9671,2025-01-26,subway,pizza,italian,5,1000.73,wallet,44,2024-09-25,311,active,2,2025-07-18,delayed,5003.65,89
c5776,male,adult,lahore,2024-08-01,o9776,2025-01-27,pizza hut,sandwich,chinese,5,1415.07,card,45,2024-10-19,52,inactive,2,2024-12-10,delivered,7075.349999999999,79
c4138,male,senior,multan,2024-02-23,o8138,2025-01-27,mcdonald's,fries,continental,2,180.89,cash,37,2025-03-23,97,active,4,2025-01-15,cancelled,361.78,394
c3220,male,adult,multan,2024-09-22,o7220,2025-01-27,mcdonald's,sandwich,dessert,5,336.48,card,11,2024-10-11,299,inactive,5,2025-08-02,delayed,1682.4,19
c2065,female,adult,lahore,2024-06-15,o6065,2025-01-27,subway,pizza,italian,5,369.26,wallet,27,2025-07-16,360,active,1,2025-07-22,delivered,1846.3,396
c6041,male,adult,peshawar,2024-12-29,o10041,2025-01-27,pizza hut,pizza,fast food,4,761.16,card,30,2025-04-26,220,active,4,2025-06-01,delayed,3044.64,118
c6319,female,senior,lahore,2024-11-14,o10319,2025-01-27,burger king,sandwich,fast food,4,962.6,wallet,17,2025-03-09,146,inactive,2,2025-03-07,delivered,3850.4,115
c6982,male,teenager,lahore,2024-02-26,o10982,2025-01-27,burger king,pizza,italian,2,208.78,card,46,2024-10-25,435,inactive,2,2024-10-04,cancelled,417.56,242
c2889,female,teenager,lahore,2024-08-16,o6889,2025-01-28,burger king,sandwich,fast food,4,1331.66,card,50,2025-04-10,37,inactive,1,2025-05-26,delayed,5326.64,237
c1493,female,senior,karachi,2024-06-30,o5493,2025-01-28,subway,burger,fast food,5,1303.82,cash,10,2024-12-16,50,active,2,2024-11-10,cancelled,6519.099999999999,169
c5423,male,adult,peshawar,2024-10-21,o9423,2025-01-28,pizza hut,sandwich,continental,4,1097.68,card,29,2025-02-27,303,inactive,2,2025-05-03,delivered,4390.72,129
c4390,male,senior,islamabad,2024-12-16,o8390,2025-01-28,kfc,pizza,dessert,4,953.85,cash,20,2025-08-09,425,active,1,2025-07-12,delivered,3815.4,236
c1147,other,teenager,multan,2024-04-25,o5147,2025-01-28,pizza hut,burger,continental,3,975.88,card,1,2024-11-25,393,active,2,2024-08-24,cancelled,2927.64,214
c1529,other,senior,karachi,2024-08-31,o5529,2025-01-28,burger king,sandwich,dessert,4,211.17,card,34,2025-06-10,168,inactive,1,2024-11-29,delivered,844.68,283
c5454,other,teenager,karachi,2024-02-14,o9454,2025-01-28,subway,pizza,fast food,3,1189.34,cash,6,2025-01-30,86,inactive,5,2025-06-11,delayed,3568.0199999999995,351
c6548,female,adult,multan,2023-08-22,o10548,2025-01-28,pizza hut,pizza,dessert,2,992.55,card,49,2025-02-18,244,inactive,2,2025-03-10,cancelled,1985.1,546
c5360,other,adult,islamabad,2024-11-23,o9360,2025-01-28,pizza hut,pizza,continental,5,747.96,cash,43,2025-03-02,146,active,5,2025-01-26,delivered,3739.8,99
c3049,other,senior,lahore,2024-09-22,o7049,2025-01-28,subway,burger,chinese,3,1315.25,wallet,41,2024-12-09,490,inactive,1,2025-08-10,delivered,3945.75,78
c3258,female,teenager,peshawar,2024-01-14,o7258,2025-01-28,kfc,sandwich,chinese,5,1048.69,card,6,2024-11-04,500,active,4,2024-10-31,cancelled,5243.450000000001,295
c4598,female,teenager,karachi,2023-11-12,o8598,2025-01-29,burger king,fries,fast food,3,213.62,wallet,5,2024-09-08,48,active,3,2025-05-02,delayed,640.86,301
c3110,other,teenager,lahore,2024-03-18,o7110,2025-01-29,subway,pasta,dessert,4,778.87,card,28,2024-10-12,480,inactive,1,2025-08-10,delayed,3115.48,208
c4358,other,adult,karachi,2025-01-18,o8358,2025-01-29,subway,burger,dessert,5,1243.71,cash,49,2025-04-25,119,active,1,2025-03-21,cancelled,6218.55,97
c6808,male,adult,multan,2023-10-13,o10808,2025-01-29,burger king,fries,chinese,5,426.94,cash,29,2025-02-16,319,active,5,2025-06-04,delayed,2134.7,492
c5066,other,teenager,lahore,2023-12-21,o9066,2025-01-30,subway,pizza,fast food,2,675.4,wallet,24,2024-09-29,239,inactive,1,2025-04-14,delayed,1350.8,283
c4768,other,senior,lahore,2024-06-14,o8768,2025-01-30,burger king,fries,dessert,5,1437.0,cash,27,2024-09-08,145,active,2,2025-02-03,delivered,7185.0,86
c6363,other,teenager,multan,2024-06-26,o10363,2025-01-30,burger king,pasta,dessert,5,448.88,card,6,2024-11-04,500,inactive,5,2025-03-20,delayed,2244.4,131
c6707,female,senior,islamabad,2024-03-19,o10707,2025-01-30,mcdonald's,fries,continental,2,193.03,cash,7,2024-11-28,491,inactive,4,2025-04-12,cancelled,386.06,254
